,date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_22_normalized,smart_22_raw,smart_177_normalized,smart_177_raw,smart_179_normalized,smart_179_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw
832,2018-01-01,ZA12Q5T9,ST8000DM002,8001563222016,0,80,106454648,,,94,0,100,3,100,0,95,3520915966,,,86,12451,100,0,,,100,3,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,76.0,24.0,98.0,4776.0,100.0,2.0,99.0,3013.0,24,24,1.0,106454648.0,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,12396.0,100.0,43707016384.0,100.0,59298118516.0,,,,,,,,,,
833,2018-01-01,Z305FPT6,ST4000DM000,4000787030016,0,117,130355240,,,97,0,100,3,100,0,89,869527508,,,82,16422,100,0,,,100,3,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,73.0,27.0,100.0,0.0,100.0,0.0,99.0,3019.0,27,27,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,16401.0,100.0,40495057184.0,100.0,81514425328.0,,,,,,,,,,
834,2018-01-01,ZA154CBS,ST8000NM0055,8001563222016,0,76,35721792,,,94,0,100,3,100,0,90,912360192,,,95,4873,100,0,,,100,3,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,99.0,3690.0,100.0,4.0,100.0,17.0,29,29,1.0,35721792.0,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,4805.0,100.0,29473001904.0,100.0,39972914186.0,,,,,,,,,,
835,2018-01-01,Z305FPT2,ST4000DM000,4000787030016,0,111,33725432,,,95,0,100,5,100,0,88,788357831,,,82,16421,100,0,,,100,5,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,25.0,100.0,0.0,100.0,0.0,99.0,3373.0,25,25,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,16400.0,100.0,39902621768.0,100.0,64256785921.0,,,,,,,,,,
836,2018-01-01,ZCH06TPX,ST12000NM0007,12000138625024,0,69,7706904,,,91,0,100,7,100,0,75,28974400,,,99,1205,100,0,,,100,7,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,72.0,28.0,,,100.0,3.0,99.0,2738.0,28,28,69.0,7706904.0,,,100,0,100,0,200,0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,341.0,100.0,4091266656.0,100.0,555890748.0,,,,,,,,,,
837,2018-01-01,Z302SYB1,ST4000DM000,4000787030016,0,108,20787120,,,96,0,100,4,100,0,90,949270031,,,77,20267,100,0,,,100,4,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,62.0,38.0,100.0,0.0,100.0,0.0,94.0,13352.0,38,38,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,20072.0,100.0,45276329208.0,100.0,56977508560.0,,,,,,,,,,
838,2018-01-01,ZCH06TPE,ST12000NM0007,12000138625024,0,78,68793720,,,98,0,100,2,100,0,84,273912587,,,98,1899,100,0,,,100,2,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,72.0,28.0,,,100.0,4.0,100.0,366.0,28,28,78.0,68793720.0,,,100,0,100,0,200,0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,1750.0,100.0,24104568672.0,100.0,23815842732.0,,,,,,,,,,
839,2018-01-01,PL1331LAGA9PYH,HGST HMS5C4040ALE640,4000787030016,0,100,0,134.0,100.0,100,450,100,8,100,0,100,0,113.0,42.0,99,8330,100,0,,,100,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,17.0,100.0,17.0,240,25,,,100.0,0.0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,2018-01-01,PL1331LAHEBKEH,HGST HMS5C4040ALE640,4000787030016,0,100,0,135.0,99.0,100,0,100,3,100,0,100,0,111.0,43.0,99,7019,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,138.0,100.0,138.0,193,31,,,100.0,0.0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,2018-01-01,ZCH06TPK,ST12000NM0007,12000138625024,0,75,34550496,,,99,0,100,1,100,0,84,245215343,,,99,1565,100,0,,,100,1,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,66.0,34.0,,,100.0,1.0,100.0,134.0,34,34,75.0,34550496.0,,,100,0,100,0,200,0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,1530.0,100.0,18509290008.0,100.0,26935614458.0,,,,,,,,,,
842,2018-01-01,ZA10EG9R,ST8000DM002,8001563222016,0,80,97983208,,,92,0,100,4,100,0,92,1500785670,,,84,14070,100,0,,,100,4,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,76.0,24.0,100.0,0.0,100.0,39.0,100.0,281.0,24,24,1.0,97983208.0,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,14065.0,100.0,29037100408.0,100.0,59525818728.0,,,,,,,,,,
843,2018-01-01,PL1331LAHG12SH,HGST HMS5C4040BLE640,4000787030016,0,100,0,134.0,102.0,143,544,100,13,100,0,100,0,113.0,42.0,99,8027,100,0,,,100,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,35.0,100.0,35.0,206,29,,,100.0,0.0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,2018-01-01,Z302SYBB,ST4000DM000,4000787030016,0,118,193195416,,,98,0,100,2,100,0,73,24895907,,,77,20694,100,0,,,100,2,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,100.0,0.0,100.0,0.0,91.0,19714.0,31,31,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,20583.0,100.0,47049791352.0,100.0,68813104445.0,,,,,,,,,,
845,2018-01-01,ZCH06TP3,ST12000NM0007,12000138625024,0,82,151752880,,,99,0,100,1,100,0,84,236628087,,,99,1567,100,0,,,100,1,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,69.0,31.0,,,100.0,3.0,100.0,132.0,31,31,82.0,151752880.0,,,100,0,100,0,200,0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,1535.0,100.0,20242245960.0,100.0,18972071010.0,,,,,,,,,,
846,2018-01-01,ZCH06TP2,ST12000NM0007,12000138625024,0,82,153639336,,,94,0,100,4,100,0,84,274170264,,,98,1886,100,0,,,100,4,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,79.0,21.0,,,100.0,5.0,100.0,363.0,21,21,82.0,153639336.0,,,100,0,100,0,200,0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,1738.0,100.0,23962082960.0,100.0,23066596874.0,,,,,,,,,,
847,2018-01-01,ZCH06TP0,ST12000NM0007,12000138625024,0,83,219591368,,,99,0,100,1,100,0,84,232293916,,,99,1565,100,0,,,100,1,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,1.0,100.0,130.0,29,29,83.0,219591368.0,,,100,0,100,0,200,0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,1533.0,100.0,20012693600.0,100.0,19269450202.0,,,,,,,,,,
848,2018-01-01,ZCH07C8S,ST12000NM0007,12000138625024,0,83,204420584,,,99,0,100,1,100,0,81,135430682,,,99,1283,100,0,,,100,1,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,68.0,32.0,,,100.0,12.0,100.0,315.0,32,32,83.0,204420584.0,,,100,0,100,0,200,0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,1180.0,100.0,12416056256.0,100.0,9272785290.0,,,,,,,,,,
849,2018-01-01,PL2331LAHDTSBJ,HGST HMS5C4040BLE640,4000787030016,0,100,0,134.0,102.0,100,432,100,6,100,0,100,0,111.0,43.0,98,14940,100,0,,,100,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,138.0,100.0,138.0,230,26,,,100.0,0.0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,2018-01-01,Z302SYBJ,ST4000DM000,4000787030016,0,115,89815992,,,98,0,100,2,100,0,90,943288996,,,77,20694,100,0,,,100,2,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,90.0,21034.0,30,30,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,20575.0,100.0,46245119440.0,100.0,53070458702.0,,,,,,,,,,
851,2018-01-01,PL1331LAGSKJJH,HGST HMS5C4040ALE640,4000787030016,0,100,0,133.0,104.0,136,567,100,10,100,0,100,0,111.0,43.0,96,31010,100,0,,,100,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,421.0,100.0,421.0,250,24,,,100.0,0.0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,2018-01-01,ZA13BC9Q,ST8000NM0055,8001563222016,0,81,119760376,,,96,0,100,2,100,0,89,818732863,,,95,5117,100,0,,,100,2,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,99.0,3332.0,100.0,0.0,100.0,1763.0,28,28,1.0,119760376.0,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,5109.0,100.0,30490752360.0,100.0,41765472944.0,,,,,,,,,,
853,2018-01-01,Z302SYBR,ST4000DM000,4000787030016,0,119,229773552,,,94,0,100,6,100,0,89,922523077,,,78,19977,100,0,,,100,6,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,0.0,100.0,0.0,95.0,10015.0,35,35,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,19874.0,100.0,45536699264.0,100.0,57542484487.0,,,,,,,,,,
854,2018-01-01,Z305PJGG,ST4000DM000,4000787030016,0,117,152268144,,,91,0,100,10,100,0,88,680026765,,,82,16274,100,0,,,100,10,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,100.0,0.0,100.0,0.0,76.0,49607.0,29,29,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,15921.0,100.0,32261322752.0,100.0,63573836859.0,,,,,,,,,,
855,2018-01-01,Z302SYBT,ST4000DM000,4000787030016,0,111,30957304,,,94,0,100,6,100,0,89,928295289,,,78,20001,100,0,,,100,6,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,64.0,36.0,100.0,0.0,100.0,0.0,95.0,11376.0,36,36,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,19886.0,100.0,44621312720.0,100.0,58005732285.0,,,,,,,,,,
856,2018-01-01,Z302SYBV,ST4000DM000,4000787030016,0,119,222091104,,,97,0,100,3,100,0,90,949211380,,,77,20416,100,0,,,100,3,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,100.0,0.0,100.0,0.0,94.0,13086.0,31,31,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,20161.0,100.0,44431388240.0,100.0,58689152000.0,,,,,,,,,,
857,2018-01-01,ZCH07C8F,ST12000NM0007,12000138625024,0,83,222987080,,,99,0,100,1,100,0,82,151931177,,,99,1283,100,0,,,100,1,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,65.0,35.0,,,100.0,13.0,100.0,314.0,35,35,83.0,222987080.0,,,100,0,100,0,200,0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,1180.0,100.0,12971830472.0,100.0,9467984106.0,,,,,,,,,,
858,2018-01-01,175PP3IJT,TOSHIBA MQ01ABF050M,500107862016,0,100,0,100.0,0.0,100,1519,100,3,100,0,100,0,100.0,0.0,84,6696,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,943.0,100,27,,,100.0,0.0,100,0,100,0,200,0,,,,,100.0,0.0,84.0,6697.0,100.0,0.0,100.0,0.0,,,100.0,250.0,,,100.0,0.0,,,,,,,,,,,,,,
859,2018-01-01,Z305KVPL,ST4000DM000,4000787030016,0,120,239375144,,,94,0,100,6,100,0,87,667620306,,,82,16276,100,0,,,100,6,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,68.0,32.0,100.0,0.0,100.0,1.0,74.0,53790.0,32,32,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,15919.0,100.0,33245840912.0,100.0,57360870022.0,,,,,,,,,,
860,2018-01-01,96HCTBIAT,TOSHIBA MQ01ABF050,500107862016,0,100,0,100.0,0.0,100,1376,100,7,100,0,100,0,100.0,0.0,80,8045,100,0,,,100,7,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,1.0,100.0,3805.0,100,28,,,100.0,0.0,100,0,100,0,200,0,,,,,100.0,0.0,80.0,8041.0,100.0,0.0,100.0,0.0,,,100.0,271.0,,,100.0,0.0,,,,,,,,,,,,,,
861,2018-01-01,ZCH06HVR,ST12000NM0007,12000138625024,0,74,27913744,,,99,0,100,1,100,0,84,233610963,,,99,1566,100,0,,,100,1,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,68.0,32.0,,,100.0,6.0,100.0,128.0,32,32,74.0,27913744.0,,,100,0,100,0,200,0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,1533.0,100.0,19989947824.0,100.0,18856384634.0,,,,,,,,,,
862,2018-01-01,PL2331LAGMVADJ,HGST HMS5C4040BLE640,4000787030016,0,100,0,133.0,104.0,100,453,100,7,100,0,100,0,111.0,43.0,96,32190,100,0,,,100,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,218.0,100.0,218.0,206,29,,,100.0,0.0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,2018-01-01,ZA12XND4,ST8000NM0055,8001563222016,0,82,149786920,,,97,0,100,2,100,0,89,862270442,,,95,5116,100,0,,,100,2,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,91.0,19839.0,100.0,0.0,99.0,2060.0,35,35,1.0,149786920.0,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,5108.0,100.0,30919243680.0,100.0,42136284688.0,,,,,,,,,,
864,2018-01-01,Z304LLZG,ST4000DM000,4000787030016,0,117,145210656,,,97,0,100,3,100,0,88,724800679,,,82,15776,100,0,,,100,3,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,81.0,19.0,100.0,0.0,100.0,0.0,98.0,4073.0,19,19,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,15732.0,100.0,33897622080.0,100.0,68885261812.0,,,,,,,,,,
865,2018-01-01,S300Y2V4,ST4000DM000,4000787030016,0,118,195287392,,,93,0,100,7,100,0,81,146237151,,,74,23045,100,0,,,100,7,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,81.0,39039.0,20,20,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,22894.0,100.0,50125918920.0,100.0,76052792859.0,,,,,,,,,,
866,2018-01-01,S2ZYJ9BF508150,ST500LM012 HN,500107862016,0,100,561,252.0,0.0,94,2113,100,19,252,0,252,0,252.0,0.0,100,28243,252,0,100.0,303.0,100,21,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,2.0,252.0,0.0,,,64,25,100.0,0.0,252.0,0.0,252,0,252,0,200,0,100.0,517338.0,,,,,,,100.0,303.0,,,11.0,906736.0,,,,,,,,,,,,,,,,,,,,
867,2018-01-01,S2ZYJ9BF508152,ST500LM012 HN,500107862016,0,100,28,252.0,0.0,93,2208,100,40,252,0,252,0,252.0,0.0,100,28297,252,0,100.0,614.0,100,41,,,,,,,,,,,,,,,,,,,,,,,,,,,252.0,0.0,252.0,0.0,,,64,26,100.0,0.0,252.0,0.0,252,0,252,0,200,0,100.0,283821.0,,,,,,,100.0,614.0,,,37.0,639925.0,,,,,,,,,,,,,,,,,,,,
868,2018-01-01,S2ZYJ9BF508155,ST500LM012 HN,500107862016,0,100,231,252.0,0.0,95,1808,100,14,252,0,252,0,252.0,0.0,100,25442,252,0,99.0,1611.0,100,16,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1.0,252.0,0.0,,,64,29,100.0,0.0,252.0,0.0,252,0,252,0,200,0,100.0,117808.0,,,,,,,99.0,1611.0,,,36.0,648407.0,,,,,,,,,,,,,,,,,,,,
869,2018-01-01,PL1331LAGLWUYH,HGST HMS5C4040BLE640,4000787030016,0,100,0,134.0,100.0,137,563,100,13,100,0,100,0,109.0,44.0,96,32816,100,0,,,100,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,403.0,100.0,403.0,222,27,,,100.0,0.0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,2018-01-01,ZA170TV7,ST8000NM0055,8001563222016,0,81,140772424,,,96,0,100,3,100,0,91,1409665093,,,96,4277,100,0,,,100,3,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,98.0,5969.0,100.0,54.0,100.0,619.0,35,35,81.0,140772424.0,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,4250.0,100.0,20965945456.0,100.0,17090149948.0,,,,,,,,,,
871,2018-01-01,PL2331LAHDEZSJ,HGST HMS5C4040BLE640,4000787030016,0,100,0,135.0,97.0,100,0,100,3,100,0,100,0,113.0,42.0,98,14939,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,3.0,100.0,3.0,240,25,,,100.0,0.0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,2018-01-01,ZCH07JB8,ST12000NM0007,12000138625024,0,81,140556320,,,97,0,100,2,100,0,73,22126024,,,99,1236,100,0,,,100,2,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,64.0,36.0,,,100.0,7.0,99.0,2476.0,36,36,81.0,140556320.0,,,100,0,100,0,200,0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,336.0,100.0,3000417920.0,100.0,558155448.0,,,,,,,,,,
873,2018-01-01,PL1331LAHD6JBH,HGST HMS5C4040BLE640,4000787030016,0,100,0,135.0,99.0,100,0,100,4,100,0,100,0,113.0,42.0,98,14866,100,0,,,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,4.0,100.0,4.0,222,27,,,100.0,0.0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,2018-01-01,PL2331LAHDMVWJ,HGST HMS5C4040BLE640,4000787030016,0,100,0,134.0,102.0,100,436,100,5,100,0,100,0,115.0,41.0,98,14862,100,0,,,100,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,156.0,100.0,156.0,253,21,,,100.0,0.0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,2018-01-01,S301D8HV,ST4000DM000,4000787030016,0,101,3335200,,,92,0,100,11,100,0,80,109412554,,,94,5615,100,0,,,100,11,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,83.0,17.0,100.0,0.0,100.0,0.0,78.0,44102.0,17,17,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,5268.0,100.0,11590539628.0,100.0,23257553487.0,,,,,,,,,,
876,2018-01-01,ZCH07JB6,ST12000NM0007,12000138625024,0,83,182277336,,,99,0,100,1,100,0,69,7213511,,,100,585,100,0,,,100,1,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,64.0,36.0,,,100.0,10.0,100.0,709.0,36,36,83.0,182277336.0,,,100,0,100,0,200,0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,315.0,100.0,1127984952.0,100.0,275032874.0,,,,,,,,,,
877,2018-01-01,ZCH07JB7,ST12000NM0007,12000138625024,0,83,219783640,,,99,0,100,1,100,0,81,139442587,,,99,1284,100,0,,,100,1,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,59.0,41.0,,,100.0,8.0,100.0,317.0,41,41,83.0,219783640.0,,,100,0,100,0,200,0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,1181.0,100.0,12848276472.0,100.0,9344177362.0,,,,,,,,,,
878,2018-01-01,ZA12DWLB,ST8000DM002,8001563222016,0,81,113763880,,,94,0,100,3,100,0,94,2294523098,,,88,11000,100,0,,,100,3,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,25.0,95.0,11122.0,100.0,1.0,98.0,4608.0,25,25,1.0,113763880.0,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,10968.0,100.0,44533259224.0,100.0,66606623844.0,,,,,,,,,,
879,2018-01-01,ZCH07WF5,ST12000NM0007,12000138625024,0,83,205116400,,,97,0,100,2,100,0,76,35669448,,,99,1119,100,0,,,100,2,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,74.0,26.0,,,100.0,0.0,99.0,2135.0,26,26,83.0,205116400.0,,,100,0,100,0,200,0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,320.0,100.0,3846031104.0,100.0,2707464876.0,,,,,,,,,,
880,2018-01-01,S30117DR,ST4000DM000,4000787030016,0,115,95127968,,,93,0,100,7,100,0,76,42749596,,,73,23740,100,0,,,100,7,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,84.0,33357.0,20,20,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,23578.0,100.0,51034233960.0,100.0,69605672757.0,,,,,,,,,,
881,2018-01-01,S30117DQ,ST4000DM000,4000787030016,0,118,172223224,,,95,0,100,5,100,0,81,133656149,,,73,23741,100,0,,,100,5,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,83.0,34957.0,23,23,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,23573.0,100.0,50026173200.0,100.0,84676232776.0,,,,,,,,,,
882,2018-01-01,PL1331LAHER2KH,HGST HMS5C4040BLE640,4000787030016,0,100,0,134.0,103.0,100,0,100,4,100,0,100,0,113.0,42.0,99,8023,100,0,,,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,4.0,100.0,4.0,214,28,,,100.0,0.0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,2018-01-01,PL1331LAHBS0SH,HGST HMS5C4040BLE640,4000787030016,0,100,0,135.0,98.0,100,0,100,3,100,0,100,0,113.0,42.0,99,13746,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,3.0,100.0,3.0,230,26,,,100.0,0.0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,2018-01-01,Z305DNNN,ST4000DM000,4000787030016,0,119,207309920,,,96,0,100,4,100,0,88,778663440,,,82,16611,100,0,,,100,4,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,97.0,7658.0,28,28,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,16530.0,100.0,35728874360.0,100.0,78009140686.0,,,,,,,,,,
885,2018-01-01,ZA12PTH2,ST8000DM002,8001563222016,0,78,62155584,,,95,0,100,3,100,0,95,3506274200,,,86,12463,100,0,,,100,3,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,98.0,5217.0,100.0,3.0,99.0,2342.0,35,35,1.0,62155584.0,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,12407.0,100.0,44512854304.0,100.0,60599771988.0,,,,,,,,,,
886,2018-01-01,ZCH07WFE,ST12000NM0007,12000138625024,0,84,233495720,,,99,0,100,1,100,0,84,278701764,,,98,1882,100,0,,,100,1,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,70.0,30.0,,,100.0,6.0,100.0,325.0,30,30,84.0,233495720.0,,,100,0,100,0,200,0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,1752.0,100.0,24161538288.0,100.0,23435280708.0,,,,,,,,,,
887,2018-01-01,PL1331LAHD0TUH,HGST HMS5C4040BLE640,4000787030016,0,100,0,134.0,103.0,100,425,100,6,100,0,100,0,113.0,42.0,99,7637,100,0,,,100,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,101.0,100.0,101.0,230,26,,,100.0,0.0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,2018-01-01,ZA13Z17J,ST8000NM0055,8001563222016,0,83,186612008,,,95,0,100,4,100,8,91,1122847166,,,93,6871,100,0,,,100,4,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,66.0,34.0,85.0,30898.0,100.0,11.0,100.0,1682.0,34,34,83.0,186612008.0,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100.0,6856.0,100.0,35030487800.0,100.0,55836838086.0,,,,,,,,,,
